time,temperature_2m_max,temperature_2m_min,precipitation_sum,city,relative_humidity_2m,cloud_cover_proxy,soil_moisture_0_to_10cm
2007-01-01,26.8,13.0,0.0,Gombe,18.48,0.21,0.2
2007-01-02,27.5,12.9,0.0,Gombe,20.51,0.2,0.2
2007-01-03,28.6,13.3,0.0,Gombe,20.38,0.2,0.19
2007-01-04,29.1,14.5,0.0,Gombe,19.18,0.22,0.19
2007-01-05,29.8,15.2,0.0,Gombe,17.5,0.24,0.19
2007-01-06,29.9,15.4,0.0,Gombe,18.89,0.18,0.19
2007-01-07,29.6,15.4,0.0,Gombe,17.23,0.21,0.18
2007-01-08,29.4,15.1,0.0,Gombe,14.97,0.21,0.18
2007-01-09,29.2,15.2,0.0,Gombe,18.09,0.22,0.18
2007-01-10,29.4,14.7,0.0,Gombe,19.1,0.24,0.18
2007-01-11,28.7,15.0,0.0,Gombe,21.16,0.24,0.17
2007-01-12,27.0,13.9,0.0,Gombe,19.26,0.21,0.17
2007-01-13,26.6,12.4,0.0,Gombe,21.85,0.19,0.17
2007-01-14,27.0,12.4,0.0,Gombe,22.18,0.21,0.17
2007-01-15,28.0,12.5,0.0,Gombe,19.82,0.24,0.17
2007-01-16,29.1,13.7,0.0,Gombe,21.98,0.22,0.17
2007-01-17,28.8,14.4,0.0,Gombe,20.29,0.22,0.17
2007-01-18,29.0,14.5,0.0,Gombe,20.36,0.22,0.17
2007-01-19,28.7,14.5,0.0,Gombe,22.14,0.2,0.17
2007-01-20,28.9,14.4,0.0,Gombe,20.76,0.19,0.17
2007-01-21,30.4,13.8,0.0,Gombe,18.79,0.21,0.16
2007-01-22,32.7,14.9,0.0,Gombe,17.99,0.24,0.16
2007-01-23,33.7,16.5,0.0,Gombe,18.51,0.22,0.16
2007-01-24,34.3,17.8,0.0,Gombe,18.89,0.23,0.16
2007-01-25,34.6,18.1,0.0,Gombe,17.68,0.24,0.15
2007-01-26,34.4,17.7,0.0,Gombe,17.47,0.24,0.15
2007-01-27,34.4,17.7,0.0,Gombe,13.83,0.24,0.15
2007-01-28,34.6,17.5,0.0,Gombe,13.28,0.24,0.14
2007-01-29,33.0,16.7,0.0,Gombe,9.47,0.23,0.14
2007-01-30,32.5,15.4,0.0,Gombe,9.31,0.19,0.14
2007-01-31,33.3,15.2,0.0,Gombe,12.57,0.23,0.14
2007-02-01,34.7,17.3,0.0,Gombe,14.23,0.24,0.14
2007-02-02,35.2,17.6,0.0,Gombe,14.66,0.24,0.14
2007-02-03,35.1,17.1,0.0,Gombe,13.67,0.24,0.13
2007-02-04,34.7,16.8,0.0,Gombe,15.08,0.24,0.13
2007-02-05,35.1,15.7,0.0,Gombe,16.56,0.23,0.13
2007-02-06,36.0,17.6,0.0,Gombe,14.28,0.23,0.13
2007-02-07,37.2,21.1,0.0,Gombe,13.09,0.22,0.13
2007-02-08,37.8,21.3,0.0,Gombe,13.72,0.23,0.13
2007-02-09,38.0,19.1,0.0,Gombe,18.83,0.22,0.14
2007-02-10,36.9,21.0,0.0,Gombe,15.08,0.22,0.14
2007-02-11,34.0,21.3,0.0,Gombe,13.73,0.24,0.14
2007-02-12,32.9,19.1,0.0,Gombe,11.89,0.23,0.13
2007-02-13,32.4,17.3,0.0,Gombe,12.45,0.2,0.13
2007-02-14,32.2,18.3,0.0,Gombe,12.84,0.2,0.13
2007-02-15,32.8,18.9,0.0,Gombe,12.11,0.22,0.13
2007-02-16,34.2,17.6,0.0,Gombe,11.92,0.22,0.13
2007-02-17,34.4,18.4,0.0,Gombe,11.02,0.23,0.12
2007-02-18,36.0,19.2,0.0,Gombe,10.81,0.24,0.12
2007-02-19,37.2,19.4,0.0,Gombe,11.68,0.24,0.12
2007-02-20,37.6,18.8,0.0,Gombe,13.98,0.25,0.12
2007-02-21,37.9,20.1,0.0,Gombe,15.24,0.24,0.12
2007-02-22,37.8,18.7,0.0,Gombe,28.91,0.25,0.12
2007-02-23,37.7,18.2,0.0,Gombe,19.88,0.22,0.12
2007-02-24,33.7,16.8,0.0,Gombe,12.76,0.24,0.12
2007-02-25,34.2,18.9,0.0,Gombe,14.23,0.21,0.12
2007-02-26,34.5,19.2,0.0,Gombe,14.72,0.24,0.12
2007-02-27,34.4,19.6,0.0,Gombe,14.77,0.24,0.12
2007-02-28,34.1,19.1,0.0,Gombe,13.3,0.22,0.11
2007-03-01,34.6,18.8,0.0,Gombe,12.0,0.23,0.11
2007-03-02,34.5,19.4,0.0,Gombe,12.19,0.22,0.11
2007-03-03,34.2,19.0,0.0,Gombe,12.05,0.22,0.11
2007-03-04,34.4,18.6,0.0,Gombe,12.16,0.23,0.11
2007-03-05,35.4,18.6,0.0,Gombe,11.0,0.24,0.11
2007-03-06,36.3,19.9,0.0,Gombe,11.68,0.24,0.11
2007-03-07,36.8,20.9,0.0,Gombe,10.62,0.21,0.11
2007-03-08,37.0,23.0,0.0,Gombe,9.92,0.21,0.11
2007-03-09,37.7,17.6,0.0,Gombe,12.96,0.22,0.11
2007-03-10,37.6,20.4,0.0,Gombe,32.85,0.22,0.11
2007-03-11,36.4,18.7,0.0,Gombe,10.62,0.21,0.11
2007-03-12,37.4,18.7,0.0,Gombe,10.78,0.22,0.11
2007-03-13,37.8,20.3,0.0,Gombe,11.51,0.23,0.11
2007-03-14,37.8,20.5,0.0,Gombe,12.08,0.22,0.1
2007-03-15,37.0,21.3,0.0,Gombe,13.65,0.21,0.1
2007-03-16,37.0,22.1,0.0,Gombe,14.4,0.22,0.1
2007-03-17,36.0,21.0,0.0,Gombe,12.06,0.2,0.1
2007-03-18,36.3,20.6,0.0,Gombe,8.85,0.21,0.1
2007-03-19,37.2,19.1,0.0,Gombe,8.56,0.22,0.1
2007-03-20,38.3,18.0,0.0,Gombe,8.23,0.23,0.1
2007-03-21,39.3,18.1,0.0,Gombe,8.95,0.23,0.1
2007-03-22,40.0,17.8,0.0,Gombe,10.4,0.24,0.1
2007-03-23,40.8,19.5,0.0,Gombe,9.69,0.25,0.1
2007-03-24,40.6,20.1,0.0,Gombe,9.42,0.23,0.1
2007-03-25,39.7,21.6,0.0,Gombe,13.15,0.23,0.1
2007-03-26,39.0,20.1,0.0,Gombe,15.29,0.23,0.1
2007-03-27,39.7,20.8,0.0,Gombe,38.22,0.24,0.11
2007-03-28,39.9,21.1,0.0,Gombe,13.63,0.23,0.12
2007-03-29,40.1,25.2,0.0,Gombe,20.54,0.23,0.12
2007-03-30,40.3,23.8,0.0,Gombe,41.65,0.24,0.19
2007-03-31,40.5,24.5,0.0,Gombe,35.02,0.25,0.27
2007-04-01,40.9,22.3,0.0,Gombe,28.53,0.22,0.24
2007-04-02,40.3,25.5,0.0,Gombe,38.43,0.21,0.22
2007-04-03,40.9,26.5,0.0,Gombe,46.19,0.21,0.21
2007-04-04,40.0,27.1,0.0,Gombe,47.27,0.2,0.2
2007-04-05,38.2,27.7,0.1,Gombe,50.66,0.22,0.19
2007-04-06,39.4,27.1,0.1,Gombe,46.78,0.25,0.2
2007-04-07,38.9,25.6,0.0,Gombe,47.61,0.23,0.23
2007-04-08,39.2,25.5,0.0,Gombe,41.92,0.22,0.24
2007-04-09,41.1,27.7,0.0,Gombe,46.86,0.22,0.23
2007-04-10,39.8,26.9,0.0,Gombe,52.33,0.23,0.23
2007-04-11,39.8,26.5,0.0,Gombe,38.0,0.19,0.23
2007-04-12,38.7,21.9,0.0,Gombe,14.13,0.24,0.21
2007-04-13,37.8,19.3,0.0,Gombe,13.73,0.22,0.19
2007-04-14,38.5,20.0,0.0,Gombe,12.36,0.22,0.18
2007-04-15,38.8,21.3,0.0,Gombe,15.1,0.24,0.17
2007-04-16,39.0,20.7,0.0,Gombe,44.46,0.25,0.16
2007-04-17,37.3,24.6,0.0,Gombe,49.85,0.24,0.16
2007-04-18,37.9,26.0,0.1,Gombe,48.29,0.23,0.16
2007-04-19,39.6,27.3,0.0,Gombe,40.48,0.23,0.16
2007-04-20,39.4,26.2,0.0,Gombe,41.96,0.22,0.16
2007-04-21,39.2,27.0,0.0,Gombe,43.56,0.22,0.19
2007-04-22,39.5,28.1,0.0,Gombe,47.57,0.24,0.22
2007-04-23,38.7,24.7,0.0,Gombe,53.82,0.25,0.25
2007-04-24,38.5,24.7,0.0,Gombe,54.04,0.23,0.29
2007-04-25,36.7,27.1,0.0,Gombe,55.39,0.21,0.34
2007-04-26,37.0,25.6,0.0,Gombe,63.73,0.23,0.38
2007-04-27,33.8,25.0,1.6,Gombe,55.16,0.23,0.37
2007-04-28,35.7,25.3,0.6,Gombe,53.85,0.23,0.38
2007-04-29,36.2,25.3,0.1,Gombe,54.78,0.21,0.38
2007-04-30,37.0,25.5,0.0,Gombe,55.43,0.2,0.36
2007-05-01,37.5,26.6,3.6,Gombe,63.79,0.23,0.45
2007-05-02,37.9,24.6,0.0,Gombe,61.97,0.21,0.43
2007-05-03,34.0,26.2,0.0,Gombe,60.85,0.23,0.43
2007-05-04,34.6,25.9,0.2,Gombe,74.52,0.22,0.47
2007-05-05,36.7,24.6,0.0,Gombe,63.45,0.23,0.42
2007-05-06,37.1,24.7,0.0,Gombe,68.62,0.21,0.44
2007-05-07,34.2,26.1,10.8,Gombe,65.16,0.22,0.45
2007-05-08,33.3,22.9,0.7,Gombe,61.5,0.22,0.43
2007-05-09,37.1,24.4,0.0,Gombe,51.83,0.22,0.4
2007-05-10,37.8,25.5,0.0,Gombe,49.92,0.23,0.4
2007-05-11,38.0,26.0,0.0,Gombe,43.85,0.23,0.37
2007-05-12,36.8,25.4,0.0,Gombe,62.25,0.21,0.38
2007-05-13,36.4,26.5,0.3,Gombe,67.38,0.23,0.44
2007-05-14,34.8,25.1,0.3,Gombe,67.44,0.2,0.43
2007-05-15,34.4,24.4,0.2,Gombe,62.96,0.22,0.41
2007-05-16,36.7,24.7,0.0,Gombe,56.17,0.2,0.38
2007-05-17,38.3,25.7,0.0,Gombe,51.89,0.21,0.38
2007-05-18,38.7,25.9,0.0,Gombe,56.52,0.2,0.37
2007-05-19,39.0,26.5,0.0,Gombe,58.35,0.22,0.38
2007-05-20,38.9,26.5,0.0,Gombe,58.67,0.22,0.38
2007-05-21,37.8,26.8,0.0,Gombe,58.49,0.22,0.37
2007-05-22,38.9,26.8,0.0,Gombe,50.51,0.22,0.35
2007-05-23,38.4,26.1,0.0,Gombe,53.03,0.22,0.34
2007-05-24,37.5,25.6,0.0,Gombe,57.54,0.2,0.33
2007-05-25,38.0,25.6,0.0,Gombe,52.87,0.21,0.32
2007-05-26,38.9,27.4,0.0,Gombe,41.59,0.22,0.3
2007-05-27,37.6,27.3,1.1,Gombe,44.22,0.21,0.27
2007-05-28,36.6,25.9,0.2,Gombe,58.25,0.22,0.27
2007-05-29,37.0,26.3,1.7,Gombe,55.98,0.22,0.28
2007-05-30,36.3,25.6,0.0,Gombe,53.08,0.22,0.27
2007-05-31,38.1,25.4,0.0,Gombe,54.69,0.22,0.3
2007-06-01,36.3,26.7,0.0,Gombe,67.29,0.22,0.45
2007-06-02,36.6,25.0,0.0,Gombe,67.65,0.21,0.45
2007-06-03,35.2,25.0,0.0,Gombe,77.89,0.21,0.51
2007-06-04,34.8,23.4,0.0,Gombe,76.17,0.21,0.47
2007-06-05,34.9,24.5,1.2,Gombe,73.65,0.21,0.49
2007-06-06,34.3,23.9,0.0,Gombe,70.93,0.19,0.47
2007-06-07,34.0,23.4,0.0,Gombe,69.05,0.22,0.5
2007-06-08,33.6,24.2,0.0,Gombe,76.44,0.2,0.5
2007-06-09,36.0,23.8,6.7,Gombe,76.16,0.19,0.5
2007-06-10,33.8,23.5,0.0,Gombe,67.59,0.19,0.44
2007-06-11,34.0,23.9,0.4,Gombe,67.18,0.22,0.44
2007-06-12,34.5,23.7,0.9,Gombe,66.32,0.21,0.44
2007-06-13,34.3,22.5,4.7,Gombe,66.46,0.2,0.43
2007-06-14,34.7,23.9,0.0,Gombe,64.51,0.19,0.41
2007-06-15,34.5,23.8,0.0,Gombe,72.99,0.2,0.47
2007-06-16,34.8,24.5,1.2,Gombe,75.56,0.21,0.5
2007-06-17,33.7,23.8,0.0,Gombe,72.17,0.2,0.54
2007-06-18,35.6,24.0,0.0,Gombe,71.03,0.21,0.49
2007-06-19,36.4,24.7,0.0,Gombe,73.7,0.2,0.47
2007-06-20,35.7,24.8,0.0,Gombe,77.41,0.22,0.46
2007-06-21,35.0,23.9,0.2,Gombe,72.46,0.21,0.47
2007-06-22,34.8,24.0,0.5,Gombe,68.21,0.21,0.45
2007-06-23,34.4,23.9,0.1,Gombe,72.48,0.21,0.45
2007-06-24,33.8,24.1,0.0,Gombe,72.69,0.2,0.46
2007-06-25,34.9,24.3,0.2,Gombe,73.19,0.21,0.47
2007-06-26,35.3,24.7,1.0,Gombe,75.77,0.19,0.51
2007-06-27,32.5,23.5,1.3,Gombe,83.39,0.2,0.61
2007-06-28,32.1,23.0,0.0,Gombe,85.46,0.19,0.61
2007-06-29,34.1,23.1,0.0,Gombe,75.75,0.21,0.55
2007-06-30,32.1,24.0,1.2,Gombe,75.98,0.21,0.51
2007-07-01,33.7,23.7,0.0,Gombe,76.2,0.19,0.5
2007-07-02,34.2,23.5,0.3,Gombe,73.44,0.2,0.49
2007-07-03,34.2,23.5,0.2,Gombe,73.65,0.2,0.48
2007-07-04,35.5,23.2,0.0,Gombe,75.12,0.2,0.47
2007-07-05,34.4,23.3,0.0,Gombe,78.97,0.22,0.48
2007-07-06,34.5,23.4,0.0,Gombe,77.36,0.2,0.51
2007-07-07,34.0,23.3,0.4,Gombe,74.9,0.19,0.5
2007-07-08,31.1,22.8,3.4,Gombe,74.72,0.21,0.51
2007-07-09,32.6,22.4,0.2,Gombe,77.84,0.21,0.51
2007-07-10,33.7,23.6,0.3,Gombe,71.68,0.2,0.47
2007-07-11,34.2,24.4,3.6,Gombe,78.55,0.19,0.52
2007-07-12,31.7,23.6,0.4,Gombe,83.87,0.22,0.55
2007-07-13,30.4,22.4,6.2,Gombe,84.27,0.21,0.64
2007-07-14,30.8,21.8,0.9,Gombe,88.14,0.21,0.72
2007-07-15,31.0,22.5,6.6,Gombe,80.7,0.22,0.7
2007-07-16,28.1,21.2,15.1,Gombe,84.89,0.23,0.69
2007-07-17,30.6,21.8,0.0,Gombe,84.18,0.23,0.69
2007-07-18,31.3,22.9,0.0,Gombe,86.72,0.22,0.66
2007-07-19,30.9,23.7,6.9,Gombe,84.01,0.21,0.66
2007-07-20,29.6,23.4,0.3,Gombe,82.86,0.22,0.63
2007-07-21,28.2,22.3,5.2,Gombe,86.21,0.22,0.67
2007-07-22,29.7,21.4,2.4,Gombe,81.52,0.22,0.68
2007-07-23,29.8,21.5,1.8,Gombe,80.53,0.22,0.64
2007-07-24,29.1,22.5,17.6,Gombe,81.61,0.22,0.68
2007-07-25,29.5,21.8,0.0,Gombe,84.94,0.21,0.67
2007-07-26,29.3,21.8,0.0,Gombe,84.88,0.22,0.66
2007-07-27,27.5,21.5,8.6,Gombe,90.69,0.22,0.76
2007-07-28,26.5,20.9,16.1,Gombe,82.64,0.22,0.77
2007-07-29,28.3,20.8,0.4,Gombe,82.73,0.23,0.7
2007-07-30,28.5,21.6,7.3,Gombe,87.08,0.22,0.75
2007-07-31,27.9,21.2,0.1,Gombe,87.64,0.22,0.73
2007-08-01,29.5,22.4,2.2,Gombe,88.13,0.22,0.74
2007-08-02,28.9,21.9,17.7,Gombe,82.96,0.2,0.74
2007-08-03,27.9,21.9,13.1,Gombe,87.43,0.22,0.78
2007-08-04,27.3,21.6,1.1,Gombe,89.18,0.17,0.76
2007-08-05,28.0,21.6,7.7,Gombe,86.15,0.18,0.76
2007-08-06,27.6,21.1,15.5,Gombe,91.11,0.22,0.77
2007-08-07,27.7,21.1,13.8,Gombe,85.05,0.2,0.75
2007-08-08,25.8,21.1,4.1,Gombe,87.8,0.22,0.74
2007-08-09,27.9,21.3,0.2,Gombe,86.3,0.2,0.74
2007-08-10,25.8,21.2,1.9,Gombe,85.75,0.22,0.79
2007-08-11,28.3,20.6,3.1,Gombe,84.74,0.17,0.77
2007-08-12,27.3,21.3,21.6,Gombe,83.51,0.22,0.81
2007-08-13,23.8,20.9,14.5,Gombe,93.34,0.19,0.84
2007-08-14,27.9,21.0,7.7,Gombe,87.34,0.22,0.81
2007-08-15,28.5,20.8,6.5,Gombe,86.86,0.2,0.8
2007-08-16,28.6,21.1,0.6,Gombe,84.49,0.22,0.79
2007-08-17,28.2,21.0,0.0,Gombe,87.33,0.18,0.78
2007-08-18,28.5,21.7,0.2,Gombe,88.72,0.19,0.8
2007-08-19,29.3,22.1,10.0,Gombe,86.44,0.2,0.79
2007-08-20,27.3,21.8,8.6,Gombe,87.01,0.18,0.8
2007-08-21,28.2,21.3,0.6,Gombe,86.14,0.2,0.79
2007-08-22,28.4,21.6,8.0,Gombe,86.64,0.22,0.8
2007-08-23,26.3,21.3,3.9,Gombe,86.57,0.19,0.78
2007-08-24,26.9,21.1,10.5,Gombe,85.37,0.19,0.78
2007-08-25,27.9,21.3,0.6,Gombe,91.4,0.18,0.8
2007-08-26,28.3,21.5,7.4,Gombe,85.82,0.21,0.81
2007-08-27,28.3,20.8,2.5,Gombe,89.78,0.19,0.82
2007-08-28,27.4,21.6,0.1,Gombe,87.39,0.22,0.82
2007-08-29,29.3,20.2,0.4,Gombe,84.54,0.2,0.81
2007-08-30,30.2,21.0,7.4,Gombe,82.19,0.22,0.81
2007-08-31,28.2,21.7,11.3,Gombe,87.63,0.19,0.81
2007-09-01,27.9,21.9,0.0,Gombe,89.17,0.19,0.83
2007-09-02,24.9,21.0,14.8,Gombe,87.35,0.19,0.83
2007-09-03,25.2,21.0,7.6,Gombe,90.1,0.19,0.83
2007-09-04,27.9,20.8,0.7,Gombe,87.45,0.19,0.82
2007-09-05,25.8,21.4,0.4,Gombe,88.77,0.19,0.81
2007-09-06,28.3,21.4,0.5,Gombe,85.35,0.2,0.8
2007-09-07,30.7,21.3,0.0,Gombe,78.88,0.17,0.8
2007-09-08,24.0,20.8,8.3,Gombe,81.6,0.19,0.83
2007-09-09,28.0,20.2,0.3,Gombe,86.43,0.19,0.84
2007-09-10,29.2,21.4,0.9,Gombe,90.55,0.18,0.83
2007-09-11,30.7,21.2,0.0,Gombe,82.11,0.17,0.82
2007-09-12,30.6,20.7,0.1,Gombe,78.35,0.16,0.82
2007-09-13,30.7,22.0,0.0,Gombe,78.3,0.18,0.81
2007-09-14,30.8,22.5,0.3,Gombe,81.99,0.17,0.81
2007-09-15,31.0,22.4,1.0,Gombe,78.16,0.17,0.8
2007-09-16,28.9,22.2,4.6,Gombe,77.04,0.17,0.79
2007-09-17,25.6,21.0,1.3,Gombe,83.54,0.18,0.8
2007-09-18,30.8,20.1,0.0,Gombe,82.8,0.19,0.8
2007-09-19,30.9,22.3,0.0,Gombe,84.14,0.15,0.8
2007-09-20,30.2,22.4,8.7,Gombe,86.57,0.17,0.79
2007-09-21,27.1,22.0,9.0,Gombe,90.98,0.19,0.83
2007-09-22,29.5,20.3,0.4,Gombe,83.9,0.16,0.8
2007-09-23,30.2,21.9,0.0,Gombe,76.86,0.17,0.78
2007-09-24,30.7,21.7,0.0,Gombe,80.23,0.18,0.78
2007-09-25,29.9,22.3,0.1,Gombe,84.47,0.16,0.78
2007-09-26,31.7,22.5,0.0,Gombe,83.13,0.16,0.78
2007-09-27,33.1,22.2,0.0,Gombe,79.9,0.17,0.77
2007-09-28,33.3,22.9,0.0,Gombe,75.33,0.17,0.76
2007-09-29,32.6,22.6,0.0,Gombe,72.7,0.18,0.75
2007-09-30,32.8,22.5,0.0,Gombe,80.96,0.18,0.74
2007-10-01,32.5,22.3,1.0,Gombe,83.15,0.15,0.74
2007-10-02,33.2,23.0,0.0,Gombe,78.33,0.16,0.73
2007-10-03,32.9,21.8,0.0,Gombe,83.93,0.18,0.74
2007-10-04,32.7,22.2,0.4,Gombe,81.79,0.17,0.74
2007-10-05,31.6,22.6,0.0,Gombe,84.84,0.18,0.75
2007-10-06,32.3,23.1,0.0,Gombe,80.55,0.18,0.74
2007-10-07,31.5,23.1,0.0,Gombe,85.21,0.18,0.74
2007-10-08,31.7,22.6,0.9,Gombe,80.3,0.17,0.73
2007-10-09,33.3,21.6,0.0,Gombe,76.93,0.18,0.72
2007-10-10,34.5,20.1,0.0,Gombe,75.08,0.18,0.72
2007-10-11,34.5,19.5,0.0,Gombe,71.08,0.18,0.72
2007-10-12,34.4,21.0,0.0,Gombe,69.94,0.18,0.71
2007-10-13,34.5,22.3,0.0,Gombe,76.24,0.18,0.7
2007-10-14,34.1,22.4,0.0,Gombe,82.36,0.17,0.7
2007-10-15,33.9,22.3,0.0,Gombe,74.34,0.18,0.69
2007-10-16,34.3,20.4,0.0,Gombe,60.21,0.19,0.68
2007-10-17,34.8,21.2,0.0,Gombe,65.19,0.19,0.67
2007-10-18,34.1,22.1,0.2,Gombe,80.25,0.19,0.68
2007-10-19,33.4,22.8,0.5,Gombe,86.55,0.18,0.68
2007-10-20,33.2,23.9,0.0,Gombe,77.04,0.17,0.67
2007-10-21,34.3,23.0,0.0,Gombe,72.48,0.18,0.67
2007-10-22,34.3,22.8,0.0,Gombe,78.74,0.19,0.66
2007-10-23,34.8,23.4,0.0,Gombe,78.37,0.19,0.66
2007-10-24,34.3,21.9,0.0,Gombe,83.63,0.18,0.66
2007-10-25,34.5,22.3,0.0,Gombe,81.72,0.18,0.66
2007-10-26,34.1,23.7,0.0,Gombe,83.48,0.18,0.66
2007-10-27,34.7,22.5,0.0,Gombe,79.4,0.16,0.66
2007-10-28,32.1,23.1,0.0,Gombe,78.91,0.17,0.65
2007-10-29,34.5,23.2,0.0,Gombe,77.92,0.18,0.64
2007-10-30,35.5,20.4,0.0,Gombe,66.46,0.18,0.63
2007-10-31,35.6,18.5,0.0,Gombe,68.72,0.18,0.63
2007-11-01,35.1,22.8,0.0,Gombe,67.87,0.2,0.63
2007-11-02,35.3,19.0,0.0,Gombe,64.88,0.2,0.62
2007-11-03,34.5,19.3,0.0,Gombe,63.84,0.19,0.61
2007-11-04,34.2,18.4,0.0,Gombe,68.55,0.18,0.61
2007-11-05,34.5,17.7,0.0,Gombe,65.36,0.18,0.6
2007-11-06,35.0,17.1,0.0,Gombe,54.66,0.17,0.59
2007-11-07,34.8,21.4,0.0,Gombe,56.08,0.19,0.59
2007-11-08,34.5,22.2,0.0,Gombe,61.31,0.18,0.6
2007-11-09,32.8,21.0,0.0,Gombe,60.35,0.2,0.59
2007-11-10,32.7,22.4,0.0,Gombe,71.56,0.19,0.59
2007-11-11,33.5,22.1,0.0,Gombe,52.0,0.17,0.57
2007-11-12,34.0,20.0,0.0,Gombe,58.25,0.16,0.57
2007-11-13,34.0,19.8,0.0,Gombe,58.86,0.16,0.56
2007-11-14,33.9,20.6,0.0,Gombe,59.32,0.16,0.56
2007-11-15,33.9,20.5,0.0,Gombe,70.03,0.19,0.56
2007-11-16,34.7,23.3,0.0,Gombe,62.81,0.19,0.55
2007-11-17,35.7,19.7,0.0,Gombe,51.48,0.19,0.55
2007-11-18,35.5,20.2,0.0,Gombe,54.07,0.21,0.54
2007-11-19,35.5,20.1,0.0,Gombe,72.7,0.21,0.54
2007-11-20,35.4,22.3,0.0,Gombe,52.56,0.21,0.53
2007-11-21,34.6,20.3,0.0,Gombe,49.44,0.21,0.52
2007-11-22,33.5,19.3,0.0,Gombe,44.29,0.2,0.53
2007-11-23,33.5,17.1,0.0,Gombe,44.12,0.2,0.52
2007-11-24,33.9,18.0,0.0,Gombe,43.67,0.2,0.51
2007-11-25,33.4,19.0,0.0,Gombe,44.25,0.2,0.51
2007-11-26,33.4,18.3,0.0,Gombe,39.72,0.19,0.5
2007-11-27,33.4,18.3,0.0,Gombe,41.83,0.19,0.5
2007-11-28,34.2,16.8,0.0,Gombe,41.31,0.2,0.49
2007-11-29,34.4,17.3,0.0,Gombe,41.56,0.2,0.48
2007-11-30,34.8,18.0,0.0,Gombe,42.54,0.19,0.47
2007-12-01,34.7,19.4,0.0,Gombe,34.66,0.21,0.46
2007-12-02,34.6,17.7,0.0,Gombe,42.74,0.21,0.46
2007-12-03,34.4,17.7,0.0,Gombe,45.41,0.22,0.45
2007-12-04,33.5,17.0,0.0,Gombe,38.3,0.23,0.45
2007-12-05,32.1,18.2,0.0,Gombe,38.32,0.19,0.45
2007-12-06,32.6,18.1,0.0,Gombe,36.31,0.2,0.44
2007-12-07,31.0,17.6,0.0,Gombe,39.15,0.21,0.44
2007-12-08,31.2,15.9,0.0,Gombe,37.46,0.22,0.43
2007-12-09,31.5,17.2,0.0,Gombe,36.04,0.22,0.43
2007-12-10,31.0,17.5,0.0,Gombe,34.13,0.21,0.42
2007-12-11,32.5,17.5,0.0,Gombe,35.79,0.21,0.42
2007-12-12,32.9,18.3,0.0,Gombe,36.62,0.22,0.41
2007-12-13,32.8,18.7,0.0,Gombe,33.0,0.21,0.41
2007-12-14,32.2,18.2,0.0,Gombe,26.29,0.22,0.4
2007-12-15,31.7,16.4,0.0,Gombe,27.93,0.22,0.4
2007-12-16,32.2,17.4,0.0,Gombe,28.38,0.21,0.4
2007-12-17,33.8,17.9,0.0,Gombe,29.65,0.22,0.39
2007-12-18,33.1,15.1,0.0,Gombe,28.65,0.22,0.39
2007-12-19,31.9,16.4,0.0,Gombe,26.0,0.23,0.39
2007-12-20,31.0,15.8,0.0,Gombe,26.41,0.22,0.39
2007-12-21,29.9,15.3,0.0,Gombe,30.12,0.21,0.39
2007-12-22,28.9,14.4,0.0,Gombe,28.66,0.21,0.39
2007-12-23,28.1,13.4,0.0,Gombe,29.58,0.2,0.39
2007-12-24,28.8,12.9,0.0,Gombe,30.38,0.22,0.39
2007-12-25,29.8,13.0,0.0,Gombe,30.9,0.21,0.39
2007-12-26,31.5,13.2,0.0,Gombe,31.64,0.21,0.38
2007-12-27,32.6,15.3,0.0,Gombe,31.43,0.22,0.38
2007-12-28,33.1,17.2,0.0,Gombe,28.85,0.23,0.37
2007-12-29,32.9,17.7,0.0,Gombe,29.27,0.23,0.37
2007-12-30,34.0,16.5,0.0,Gombe,33.42,0.22,0.37
2007-12-31,34.4,16.7,0.0,Gombe,32.67,0.2,0.38
2008-01-01,34.2,18.9,0.0,Gombe,30.96,0.2,0.37
2008-01-02,32.6,19.2,0.0,Gombe,26.57,0.21,0.37
2008-01-03,30.1,17.6,0.0,Gombe,26.38,0.22,0.36
2008-01-04,30.9,16.0,0.0,Gombe,28.88,0.21,0.36
2008-01-05,33.3,16.1,0.0,Gombe,35.18,0.2,0.37
2008-01-06,34.0,18.8,0.0,Gombe,40.57,0.18,0.37
2008-01-07,34.0,21.8,0.0,Gombe,45.36,0.2,0.37
2008-01-08,32.4,19.7,0.0,Gombe,40.1,0.19,0.37
2008-01-09,30.9,18.7,0.0,Gombe,34.78,0.21,0.38
2008-01-10,31.5,17.6,0.0,Gombe,29.84,0.2,0.37
2008-01-11,31.0,17.6,0.0,Gombe,30.58,0.22,0.36
2008-01-12,31.6,17.1,0.0,Gombe,29.35,0.23,0.35
2008-01-13,31.6,17.1,0.0,Gombe,31.6,0.23,0.35
2008-01-14,31.6,17.3,0.0,Gombe,27.63,0.23,0.34
2008-01-15,31.3,16.7,0.0,Gombe,26.42,0.21,0.33
2008-01-16,31.3,16.4,0.0,Gombe,24.91,0.21,0.33
2008-01-17,30.7,16.1,0.0,Gombe,20.89,0.23,0.32
2008-01-18,29.8,16.0,0.0,Gombe,21.94,0.21,0.31
2008-01-19,29.2,15.3,0.0,Gombe,19.34,0.22,0.3
2008-01-20,27.1,15.4,0.0,Gombe,19.12,0.21,0.3
2008-01-21,25.2,13.7,0.0,Gombe,23.06,0.22,0.3
2008-01-22,26.2,12.2,0.0,Gombe,20.7,0.19,0.29
