time,temperature_2m_max,temperature_2m_min,precipitation_sum,city,relative_humidity_2m,cloud_cover_proxy,soil_moisture_0_to_10cm
2007-01-01,30.0,15.4,0.0,Yola,25.49,0.18,0.31
2007-01-02,29.9,16.5,0.0,Yola,25.71,0.17,0.3
2007-01-03,30.8,17.6,0.0,Yola,24.48,0.2,0.3
2007-01-04,32.0,18.6,0.0,Yola,25.5,0.18,0.29
2007-01-05,32.1,19.6,0.0,Yola,24.82,0.21,0.29
2007-01-06,32.3,18.2,0.0,Yola,23.1,0.18,0.28
2007-01-07,32.2,16.9,0.0,Yola,23.34,0.19,0.27
2007-01-08,31.9,19.0,0.0,Yola,21.63,0.2,0.27
2007-01-09,31.9,18.9,0.0,Yola,21.2,0.19,0.26
2007-01-10,32.1,19.1,0.0,Yola,20.03,0.22,0.25
2007-01-11,31.5,18.2,0.0,Yola,24.48,0.2,0.25
2007-01-12,30.1,16.1,0.0,Yola,23.78,0.22,0.25
2007-01-13,29.4,14.7,0.0,Yola,23.83,0.19,0.25
2007-01-14,29.9,16.1,0.0,Yola,24.57,0.2,0.24
2007-01-15,30.9,16.8,0.0,Yola,22.2,0.21,0.24
2007-01-16,31.8,17.3,0.0,Yola,23.11,0.21,0.24
2007-01-17,31.7,17.4,0.0,Yola,21.85,0.2,0.23
2007-01-18,31.8,18.2,0.0,Yola,22.08,0.21,0.22
2007-01-19,31.4,17.3,0.0,Yola,23.43,0.18,0.22
2007-01-20,31.6,17.7,0.0,Yola,23.68,0.18,0.22
2007-01-21,33.1,19.0,0.0,Yola,22.28,0.2,0.21
2007-01-22,34.8,19.9,0.0,Yola,22.01,0.22,0.21
2007-01-23,35.2,18.9,0.0,Yola,21.4,0.2,0.2
2007-01-24,36.2,20.2,0.0,Yola,20.79,0.2,0.2
2007-01-25,36.5,21.8,0.0,Yola,19.64,0.21,0.19
2007-01-26,36.2,21.7,0.0,Yola,18.44,0.21,0.19
2007-01-27,36.2,22.3,0.0,Yola,17.88,0.21,0.18
2007-01-28,36.5,20.2,0.0,Yola,16.65,0.2,0.18
2007-01-29,35.4,21.3,0.0,Yola,13.84,0.21,0.17
2007-01-30,35.1,20.8,0.0,Yola,12.5,0.2,0.17
2007-01-31,35.3,20.0,0.0,Yola,13.05,0.23,0.17
2007-02-01,36.6,19.5,0.0,Yola,14.37,0.19,0.17
2007-02-02,37.5,18.2,0.0,Yola,14.59,0.19,0.16
2007-02-03,37.4,17.4,0.0,Yola,14.12,0.2,0.16
2007-02-04,36.7,18.4,0.0,Yola,14.09,0.2,0.15
2007-02-05,37.3,20.6,0.0,Yola,15.11,0.19,0.15
2007-02-06,38.3,20.1,0.0,Yola,14.14,0.2,0.15
2007-02-07,39.1,19.2,0.0,Yola,13.44,0.19,0.15
2007-02-08,39.8,19.8,0.0,Yola,20.08,0.18,0.14
2007-02-09,39.6,21.3,0.0,Yola,45.76,0.19,0.14
2007-02-10,38.4,23.4,0.0,Yola,45.27,0.18,0.15
2007-02-11,36.5,22.4,0.0,Yola,27.07,0.19,0.15
2007-02-12,36.6,22.4,0.0,Yola,14.68,0.18,0.14
2007-02-13,35.4,22.4,0.0,Yola,13.01,0.17,0.14
2007-02-14,35.5,22.5,0.0,Yola,13.03,0.18,0.14
2007-02-15,35.6,22.6,0.0,Yola,12.63,0.19,0.14
2007-02-16,36.6,22.0,0.0,Yola,12.67,0.2,0.13
2007-02-17,36.6,20.5,0.0,Yola,13.03,0.19,0.13
2007-02-18,38.2,20.0,0.0,Yola,13.62,0.19,0.13
2007-02-19,39.0,23.4,0.0,Yola,13.77,0.21,0.13
2007-02-20,39.5,21.3,0.0,Yola,16.13,0.2,0.12
2007-02-21,39.6,24.4,0.0,Yola,31.92,0.19,0.12
2007-02-22,39.3,22.0,0.0,Yola,48.52,0.2,0.12
2007-02-23,39.4,23.9,0.0,Yola,54.96,0.21,0.13
2007-02-24,37.2,22.8,0.0,Yola,37.56,0.23,0.15
2007-02-25,36.8,22.9,0.0,Yola,21.63,0.17,0.14
2007-02-26,36.8,23.4,0.0,Yola,16.36,0.2,0.14
2007-02-27,37.1,23.3,0.0,Yola,16.28,0.2,0.14
2007-02-28,37.2,23.0,0.0,Yola,15.49,0.18,0.13
2007-03-01,37.2,23.3,0.0,Yola,13.66,0.21,0.13
2007-03-02,37.4,22.8,0.0,Yola,13.69,0.19,0.13
2007-03-03,37.0,22.8,0.0,Yola,12.53,0.19,0.12
2007-03-04,36.6,23.2,0.0,Yola,12.88,0.2,0.12
2007-03-05,37.3,22.4,0.0,Yola,11.88,0.21,0.12
2007-03-06,38.3,22.2,0.0,Yola,11.8,0.21,0.12
2007-03-07,38.4,21.5,0.0,Yola,13.34,0.21,0.11
2007-03-08,38.9,24.0,0.0,Yola,28.4,0.21,0.11
2007-03-09,39.1,22.1,0.0,Yola,30.79,0.21,0.11
2007-03-10,38.8,22.7,0.0,Yola,46.96,0.19,0.11
2007-03-11,39.0,24.5,0.0,Yola,21.94,0.2,0.11
2007-03-12,39.1,23.7,0.0,Yola,10.29,0.19,0.11
2007-03-13,39.2,24.4,0.0,Yola,12.79,0.2,0.11
2007-03-14,39.7,24.0,0.0,Yola,12.8,0.19,0.11
2007-03-15,39.6,25.2,0.0,Yola,13.27,0.2,0.11
2007-03-16,39.6,24.4,0.0,Yola,14.36,0.18,0.1
2007-03-17,39.2,25.5,0.0,Yola,13.77,0.19,0.1
2007-03-18,38.8,24.8,0.0,Yola,12.67,0.21,0.1
2007-03-19,39.1,22.9,0.0,Yola,11.79,0.17,0.1
2007-03-20,39.9,21.8,0.0,Yola,11.75,0.18,0.1
2007-03-21,41.5,21.7,0.0,Yola,10.13,0.19,0.1
2007-03-22,41.5,21.4,0.0,Yola,14.31,0.2,0.1
2007-03-23,42.4,25.8,0.0,Yola,25.96,0.2,0.1
2007-03-24,41.4,23.2,0.0,Yola,28.78,0.2,0.1
2007-03-25,40.6,26.0,0.0,Yola,43.44,0.2,0.1
2007-03-26,40.3,26.3,0.0,Yola,40.12,0.2,0.1
2007-03-27,39.9,25.6,0.0,Yola,46.09,0.2,0.1
2007-03-28,41.6,24.4,0.0,Yola,28.23,0.18,0.1
2007-03-29,43.4,25.0,0.0,Yola,19.75,0.23,0.1
2007-03-30,42.7,26.8,0.0,Yola,33.49,0.21,0.12
2007-03-31,42.9,27.2,0.0,Yola,28.59,0.22,0.13
2007-04-01,43.6,25.1,0.0,Yola,22.12,0.19,0.12
2007-04-02,41.4,27.9,0.0,Yola,40.4,0.21,0.12
2007-04-03,41.7,27.4,0.0,Yola,46.35,0.19,0.12
2007-04-04,41.4,27.7,0.0,Yola,50.06,0.2,0.13
2007-04-05,40.0,28.9,0.5,Yola,50.31,0.21,0.14
2007-04-06,40.6,28.7,0.2,Yola,50.01,0.2,0.17
2007-04-07,39.7,28.5,0.2,Yola,51.76,0.2,0.23
2007-04-08,39.8,27.8,0.0,Yola,50.17,0.2,0.25
2007-04-09,41.3,29.4,0.0,Yola,52.17,0.19,0.28
2007-04-10,41.2,28.8,0.0,Yola,52.55,0.19,0.29
2007-04-11,40.3,28.2,0.0,Yola,52.26,0.2,0.3
2007-04-12,41.0,28.0,0.0,Yola,39.68,0.2,0.28
2007-04-13,40.4,25.8,0.0,Yola,43.29,0.15,0.29
2007-04-14,40.2,24.0,0.0,Yola,36.88,0.18,0.27
2007-04-15,40.4,23.9,0.0,Yola,33.85,0.17,0.24
2007-04-16,39.9,25.5,0.0,Yola,43.34,0.18,0.22
2007-04-17,38.8,29.1,1.6,Yola,45.19,0.2,0.22
2007-04-18,39.5,28.2,0.1,Yola,52.58,0.2,0.21
2007-04-19,41.1,29.4,0.0,Yola,43.96,0.18,0.21
2007-04-20,40.8,27.7,0.0,Yola,43.49,0.18,0.2
2007-04-21,40.8,28.4,0.0,Yola,44.06,0.19,0.22
2007-04-22,41.2,29.0,0.0,Yola,49.63,0.19,0.28
2007-04-23,38.7,28.2,0.0,Yola,56.12,0.2,0.31
2007-04-24,39.7,27.8,0.0,Yola,57.06,0.21,0.32
2007-04-25,39.4,29.1,0.0,Yola,60.06,0.18,0.33
2007-04-26,38.7,29.0,0.5,Yola,61.39,0.2,0.38
2007-04-27,35.7,26.1,3.5,Yola,60.25,0.18,0.4
2007-04-28,35.2,26.6,6.0,Yola,57.05,0.19,0.42
2007-04-29,36.1,26.5,0.0,Yola,58.37,0.19,0.4
2007-04-30,38.4,26.7,1.0,Yola,58.48,0.19,0.39
2007-05-01,37.7,26.7,1.8,Yola,66.22,0.2,0.46
2007-05-02,39.4,26.8,1.0,Yola,62.91,0.2,0.46
2007-05-03,32.9,25.6,20.8,Yola,68.07,0.21,0.5
2007-05-04,33.1,25.6,8.4,Yola,78.93,0.19,0.53
2007-05-05,35.5,25.3,0.0,Yola,66.13,0.19,0.48
2007-05-06,36.2,25.3,0.2,Yola,71.07,0.18,0.49
2007-05-07,34.9,26.5,0.1,Yola,69.35,0.18,0.48
2007-05-08,32.9,26.1,1.6,Yola,60.41,0.19,0.45
2007-05-09,38.5,24.6,0.0,Yola,51.36,0.19,0.41
2007-05-10,38.3,26.4,0.0,Yola,47.59,0.18,0.41
2007-05-11,37.0,27.0,3.3,Yola,71.96,0.2,0.47
2007-05-12,37.2,25.5,0.8,Yola,72.48,0.2,0.44
2007-05-13,33.6,25.8,2.3,Yola,80.28,0.2,0.52
2007-05-14,36.2,26.1,0.1,Yola,71.6,0.19,0.51
2007-05-15,32.3,25.6,0.5,Yola,75.12,0.2,0.51
2007-05-16,36.8,23.7,0.0,Yola,61.23,0.17,0.44
2007-05-17,38.3,24.3,0.0,Yola,60.47,0.17,0.48
2007-05-18,39.2,25.0,0.0,Yola,61.01,0.17,0.47
2007-05-19,39.3,26.1,0.0,Yola,64.55,0.18,0.48
2007-05-20,37.7,27.7,0.2,Yola,70.05,0.19,0.49
2007-05-21,37.7,27.4,0.0,Yola,64.03,0.19,0.44
2007-05-22,39.2,27.9,0.0,Yola,59.94,0.19,0.41
2007-05-23,38.0,28.3,0.3,Yola,60.24,0.19,0.4
2007-05-24,37.7,26.8,0.0,Yola,58.37,0.18,0.39
2007-05-25,38.2,27.5,0.1,Yola,53.85,0.19,0.38
2007-05-26,39.6,27.3,0.3,Yola,45.71,0.19,0.37
2007-05-27,38.7,28.3,0.0,Yola,49.25,0.18,0.37
2007-05-28,35.7,27.7,0.1,Yola,62.46,0.18,0.38
2007-05-29,38.1,26.7,0.8,Yola,62.63,0.19,0.39
2007-05-30,36.5,26.0,2.6,Yola,53.65,0.17,0.37
2007-05-31,39.1,26.2,0.1,Yola,58.66,0.19,0.41
2007-06-01,35.6,27.7,0.0,Yola,69.04,0.2,0.49
2007-06-02,37.5,27.5,0.0,Yola,74.13,0.18,0.49
2007-06-03,35.0,27.1,3.1,Yola,74.55,0.19,0.51
2007-06-04,35.1,26.0,0.3,Yola,76.4,0.19,0.51
2007-06-05,34.5,26.3,0.6,Yola,76.62,0.19,0.51
2007-06-06,35.2,26.8,0.0,Yola,71.81,0.19,0.48
2007-06-07,34.6,24.8,1.9,Yola,71.4,0.2,0.51
2007-06-08,34.1,26.4,0.0,Yola,78.38,0.2,0.49
2007-06-09,35.6,25.5,4.6,Yola,74.95,0.19,0.47
2007-06-10,36.4,24.3,0.3,Yola,67.06,0.16,0.46
2007-06-11,36.3,25.5,0.1,Yola,64.52,0.18,0.47
2007-06-12,36.2,25.5,2.4,Yola,72.94,0.18,0.5
2007-06-13,35.6,24.5,4.2,Yola,69.71,0.19,0.45
2007-06-14,36.3,25.6,0.0,Yola,67.72,0.17,0.44
2007-06-15,35.9,26.0,1.2,Yola,76.37,0.18,0.51
2007-06-16,36.1,25.8,0.9,Yola,76.61,0.19,0.51
2007-06-17,35.3,26.2,0.3,Yola,80.21,0.17,0.54
2007-06-18,37.0,25.5,0.4,Yola,74.48,0.17,0.51
2007-06-19,37.4,25.9,0.0,Yola,74.58,0.19,0.49
2007-06-20,35.2,25.1,9.0,Yola,81.51,0.19,0.51
2007-06-21,35.1,25.5,0.0,Yola,78.69,0.19,0.48
2007-06-22,35.7,25.6,0.4,Yola,72.23,0.19,0.45
2007-06-23,35.5,24.4,1.3,Yola,73.6,0.19,0.45
2007-06-24,34.3,25.0,0.9,Yola,73.03,0.18,0.46
2007-06-25,35.1,26.0,0.1,Yola,75.3,0.17,0.5
2007-06-26,35.9,26.6,0.0,Yola,76.91,0.17,0.49
2007-06-27,34.7,27.1,0.1,Yola,77.22,0.2,0.5
2007-06-28,34.6,25.8,0.0,Yola,81.78,0.15,0.51
2007-06-29,35.6,26.0,0.5,Yola,79.79,0.17,0.52
2007-06-30,34.7,26.3,1.6,Yola,80.54,0.19,0.49
2007-07-01,35.8,26.1,1.0,Yola,78.94,0.18,0.49
2007-07-02,35.5,26.0,0.0,Yola,78.27,0.2,0.48
2007-07-03,34.1,26.1,0.0,Yola,76.52,0.21,0.47
2007-07-04,36.6,25.7,0.2,Yola,73.09,0.18,0.46
2007-07-05,35.9,26.6,0.0,Yola,73.82,0.21,0.44
2007-07-06,36.0,25.9,0.2,Yola,68.88,0.19,0.43
2007-07-07,36.3,25.7,0.2,Yola,68.74,0.17,0.42
2007-07-08,34.7,26.5,0.9,Yola,68.63,0.19,0.42
2007-07-09,35.1,25.7,0.0,Yola,71.03,0.2,0.42
2007-07-10,36.4,26.3,0.0,Yola,65.19,0.19,0.43
2007-07-11,37.3,26.6,0.3,Yola,71.51,0.18,0.45
2007-07-12,31.5,26.6,2.6,Yola,83.59,0.22,0.5
2007-07-13,31.1,23.5,14.6,Yola,82.5,0.2,0.54
2007-07-14,30.1,23.0,5.2,Yola,87.28,0.22,0.6
2007-07-15,31.0,23.7,0.3,Yola,78.67,0.2,0.56
2007-07-16,31.2,23.6,0.4,Yola,77.27,0.2,0.51
2007-07-17,32.9,23.5,0.0,Yola,76.94,0.19,0.5
2007-07-18,32.5,25.7,0.0,Yola,79.69,0.22,0.48
2007-07-19,33.2,24.3,3.1,Yola,78.0,0.19,0.5
2007-07-20,32.6,24.4,1.2,Yola,79.52,0.2,0.49
2007-07-21,31.3,24.8,1.4,Yola,81.95,0.21,0.54
2007-07-22,30.6,23.5,4.0,Yola,77.39,0.2,0.52
2007-07-23,32.4,23.5,1.4,Yola,78.0,0.21,0.49
2007-07-24,29.8,23.8,18.0,Yola,78.26,0.21,0.51
2007-07-25,30.7,23.2,0.2,Yola,78.63,0.2,0.5
2007-07-26,30.7,23.1,0.4,Yola,80.91,0.2,0.51
2007-07-27,28.2,23.2,10.1,Yola,84.51,0.22,0.54
2007-07-28,24.9,22.6,34.3,Yola,81.32,0.2,0.54
2007-07-29,30.3,21.9,0.2,Yola,78.19,0.2,0.51
2007-07-30,29.1,22.5,4.2,Yola,86.56,0.22,0.54
2007-07-31,30.4,22.8,0.8,Yola,80.76,0.2,0.56
2007-08-01,28.8,23.9,2.3,Yola,81.86,0.22,0.57
2007-08-02,30.3,22.3,1.3,Yola,80.56,0.21,0.58
2007-08-03,29.0,23.9,7.5,Yola,90.48,0.23,0.66
2007-08-04,29.6,22.8,1.4,Yola,87.75,0.17,0.59
2007-08-05,30.0,22.4,4.9,Yola,87.95,0.17,0.58
2007-08-06,27.4,22.6,6.3,Yola,90.83,0.23,0.62
2007-08-07,27.7,22.4,7.1,Yola,82.83,0.2,0.57
2007-08-08,27.4,23.1,5.2,Yola,81.17,0.23,0.57
2007-08-09,29.3,22.8,2.5,Yola,84.76,0.19,0.59
2007-08-10,28.3,23.3,1.6,Yola,83.98,0.23,0.57
2007-08-11,30.8,23.2,1.5,Yola,82.64,0.17,0.58
2007-08-12,26.9,22.8,7.8,Yola,84.8,0.23,0.61
2007-08-13,26.6,22.2,13.8,Yola,88.9,0.17,0.65
2007-08-14,29.4,21.4,2.0,Yola,85.98,0.23,0.58
2007-08-15,29.6,22.7,4.2,Yola,86.3,0.22,0.57
2007-08-16,29.3,22.5,0.1,Yola,79.89,0.2,0.57
2007-08-17,28.7,22.3,3.1,Yola,84.44,0.19,0.57
2007-08-18,30.4,22.3,0.0,Yola,82.08,0.2,0.57
2007-08-19,30.3,23.1,7.1,Yola,83.37,0.19,0.57
2007-08-20,29.2,22.8,7.7,Yola,83.49,0.2,0.59
2007-08-21,29.8,23.0,0.7,Yola,84.59,0.18,0.58
2007-08-22,30.1,23.4,5.8,Yola,87.3,0.21,0.6
2007-08-23,27.3,22.9,7.0,Yola,78.48,0.18,0.58
2007-08-24,28.4,22.5,18.6,Yola,85.64,0.19,0.58
2007-08-25,28.9,22.6,2.6,Yola,84.48,0.18,0.57
2007-08-26,30.0,22.8,5.8,Yola,82.49,0.2,0.57
2007-08-27,30.2,22.6,6.0,Yola,82.41,0.17,0.59
2007-08-28,27.7,22.5,9.2,Yola,91.05,0.23,0.6
2007-08-29,31.4,21.8,0.0,Yola,79.57,0.17,0.57
2007-08-30,30.6,23.0,0.2,Yola,79.7,0.22,0.59
2007-08-31,30.1,22.9,5.9,Yola,83.01,0.2,0.6
2007-09-01,28.8,22.6,1.5,Yola,85.07,0.16,0.6
2007-09-02,28.4,22.8,5.4,Yola,87.32,0.16,0.6
2007-09-03,28.1,22.9,9.0,Yola,88.16,0.16,0.67
2007-09-04,29.7,22.2,3.7,Yola,86.11,0.15,0.67
2007-09-05,26.0,22.6,6.6,Yola,83.53,0.17,0.64
2007-09-06,29.6,22.4,1.7,Yola,83.49,0.16,0.61
2007-09-07,31.3,22.3,1.0,Yola,80.05,0.14,0.61
2007-09-08,26.3,22.6,11.0,Yola,80.09,0.17,0.62
2007-09-09,28.7,22.2,6.0,Yola,79.46,0.17,0.68
2007-09-10,29.3,22.1,6.9,Yola,85.7,0.15,0.64
2007-09-11,31.7,21.4,0.2,Yola,79.36,0.15,0.6
2007-09-12,31.8,22.4,1.1,Yola,73.97,0.14,0.58
2007-09-13,31.9,23.3,0.5,Yola,75.75,0.14,0.57
2007-09-14,32.3,23.1,0.0,Yola,77.37,0.16,0.59
2007-09-15,32.6,23.4,2.4,Yola,77.67,0.14,0.59
2007-09-16,30.3,23.1,14.5,Yola,77.82,0.15,0.58
2007-09-17,28.7,22.3,28.3,Yola,78.97,0.17,0.6
2007-09-18,31.8,21.9,0.0,Yola,80.82,0.14,0.61
2007-09-19,31.8,23.3,1.5,Yola,87.45,0.14,0.62
2007-09-20,30.6,23.2,27.3,Yola,86.44,0.15,0.64
2007-09-21,28.6,22.5,14.2,Yola,88.37,0.17,0.66
2007-09-22,30.6,22.1,0.0,Yola,81.69,0.14,0.61
2007-09-23,31.2,23.3,0.3,Yola,82.44,0.14,0.59
2007-09-24,31.1,23.1,8.7,Yola,78.69,0.14,0.58
2007-09-25,31.3,23.9,1.3,Yola,78.66,0.15,0.59
2007-09-26,32.2,23.0,0.2,Yola,85.77,0.13,0.61
2007-09-27,33.1,23.8,0.0,Yola,79.56,0.14,0.58
2007-09-28,32.4,23.6,1.0,Yola,76.43,0.14,0.58
2007-09-29,31.8,24.0,0.8,Yola,71.96,0.14,0.57
2007-09-30,32.3,22.7,0.0,Yola,77.81,0.14,0.58
2007-10-01,32.7,22.7,0.3,Yola,80.65,0.12,0.57
2007-10-02,32.9,24.2,0.0,Yola,84.89,0.11,0.6
2007-10-03,33.1,23.2,0.0,Yola,85.8,0.13,0.6
2007-10-04,31.9,24.7,0.3,Yola,83.5,0.14,0.6
2007-10-05,31.9,23.0,9.6,Yola,82.6,0.14,0.64
2007-10-06,32.2,23.9,5.2,Yola,85.95,0.14,0.67
2007-10-07,31.0,23.6,0.0,Yola,85.44,0.15,0.65
2007-10-08,31.2,23.4,0.3,Yola,83.56,0.14,0.63
2007-10-09,32.7,23.1,0.0,Yola,82.23,0.15,0.61
2007-10-10,34.5,22.9,0.0,Yola,74.85,0.15,0.6
2007-10-11,34.0,22.7,0.0,Yola,73.49,0.15,0.6
2007-10-12,33.8,24.8,0.0,Yola,76.32,0.14,0.59
2007-10-13,34.2,25.0,2.6,Yola,75.05,0.15,0.59
2007-10-14,33.2,23.4,9.3,Yola,80.98,0.15,0.59
2007-10-15,33.3,24.1,0.2,Yola,76.65,0.15,0.57
2007-10-16,34.4,22.7,0.0,Yola,72.2,0.15,0.56
2007-10-17,34.6,24.2,0.0,Yola,67.83,0.14,0.56
2007-10-18,33.7,24.2,0.8,Yola,71.38,0.13,0.55
2007-10-19,32.6,25.6,0.6,Yola,78.96,0.15,0.56
2007-10-20,32.8,24.1,0.4,Yola,79.44,0.14,0.56
2007-10-21,34.3,23.1,0.0,Yola,69.84,0.14,0.55
2007-10-22,34.5,24.1,0.0,Yola,74.83,0.14,0.54
2007-10-23,35.6,24.7,0.2,Yola,76.79,0.14,0.56
2007-10-24,35.2,24.5,0.0,Yola,80.38,0.15,0.57
2007-10-25,34.4,24.8,0.0,Yola,81.61,0.13,0.57
2007-10-26,33.7,23.7,7.7,Yola,78.45,0.13,0.58
2007-10-27,32.4,24.6,4.5,Yola,78.74,0.14,0.58
2007-10-28,33.3,23.8,0.5,Yola,75.85,0.15,0.55
2007-10-29,34.7,24.3,0.0,Yola,76.36,0.14,0.54
2007-10-30,36.1,23.4,0.0,Yola,71.82,0.15,0.52
2007-10-31,35.4,22.8,0.0,Yola,69.33,0.14,0.51
2007-11-01,35.8,25.2,0.0,Yola,61.66,0.16,0.5
2007-11-02,36.7,23.4,0.0,Yola,61.63,0.15,0.48
2007-11-03,35.7,22.0,0.0,Yola,69.39,0.16,0.47
2007-11-04,36.2,22.1,0.0,Yola,69.46,0.15,0.46
2007-11-05,36.0,21.5,0.0,Yola,66.31,0.15,0.45
2007-11-06,36.1,21.0,0.0,Yola,62.7,0.15,0.45
2007-11-07,35.4,23.6,0.0,Yola,53.8,0.15,0.44
2007-11-08,35.5,23.6,0.0,Yola,60.32,0.17,0.44
2007-11-09,35.7,25.3,0.1,Yola,62.37,0.17,0.45
2007-11-10,33.8,24.4,2.5,Yola,64.47,0.18,0.46
2007-11-11,34.5,24.2,0.0,Yola,51.81,0.17,0.44
2007-11-12,35.0,21.0,0.0,Yola,55.11,0.17,0.42
2007-11-13,35.9,21.5,0.0,Yola,62.28,0.15,0.43
2007-11-14,35.9,23.2,0.0,Yola,61.69,0.14,0.43
2007-11-15,34.6,24.9,0.0,Yola,69.16,0.15,0.43
2007-11-16,35.9,23.3,0.0,Yola,65.24,0.15,0.43
2007-11-17,36.9,24.1,0.0,Yola,63.23,0.16,0.42
2007-11-18,36.0,23.7,0.0,Yola,62.33,0.16,0.41
2007-11-19,36.0,24.3,0.0,Yola,62.32,0.17,0.41
2007-11-20,37.6,23.4,0.0,Yola,49.94,0.17,0.4
2007-11-21,37.1,24.0,0.0,Yola,45.72,0.17,0.39
2007-11-22,35.4,21.6,0.0,Yola,51.12,0.16,0.4
2007-11-23,36.1,21.9,0.0,Yola,55.12,0.16,0.4
2007-11-24,36.2,22.9,0.0,Yola,44.54,0.16,0.39
2007-11-25,36.0,22.1,0.0,Yola,41.11,0.17,0.39
2007-11-26,35.5,21.8,0.0,Yola,41.35,0.16,0.39
2007-11-27,36.1,23.1,0.0,Yola,36.61,0.17,0.38
2007-11-28,36.5,22.0,0.0,Yola,37.04,0.16,0.38
2007-11-29,36.6,21.0,0.0,Yola,34.57,0.17,0.38
2007-11-30,37.1,20.7,0.0,Yola,36.22,0.17,0.37
2007-12-01,36.8,22.7,0.0,Yola,36.78,0.17,0.37
2007-12-02,36.6,20.4,0.0,Yola,38.46,0.18,0.37
2007-12-03,36.4,22.5,0.0,Yola,44.76,0.18,0.36
2007-12-04,35.9,23.0,0.0,Yola,42.9,0.2,0.37
2007-12-05,35.6,22.0,0.0,Yola,38.75,0.18,0.36
2007-12-06,35.2,22.5,0.0,Yola,42.37,0.19,0.36
2007-12-07,34.6,18.7,0.0,Yola,38.72,0.19,0.36
2007-12-08,33.8,19.5,0.0,Yola,38.08,0.19,0.35
2007-12-09,34.2,20.4,0.0,Yola,35.93,0.19,0.35
2007-12-10,34.0,21.4,0.0,Yola,37.08,0.18,0.35
2007-12-11,35.4,21.8,0.0,Yola,35.96,0.19,0.35
2007-12-12,35.8,22.3,0.0,Yola,33.88,0.19,0.35
2007-12-13,35.2,21.1,0.0,Yola,35.58,0.18,0.34
2007-12-14,34.6,21.2,0.0,Yola,31.76,0.19,0.34
2007-12-15,34.9,21.9,0.0,Yola,30.67,0.19,0.33
2007-12-16,35.0,21.5,0.0,Yola,31.63,0.19,0.33
2007-12-17,36.1,20.4,0.0,Yola,28.12,0.19,0.33
2007-12-18,36.4,18.6,0.0,Yola,25.74,0.2,0.32
2007-12-19,34.5,20.6,0.0,Yola,25.09,0.2,0.32
2007-12-20,33.8,19.8,0.0,Yola,24.02,0.19,0.32
2007-12-21,32.9,19.6,0.0,Yola,26.37,0.2,0.32
2007-12-22,31.9,18.8,0.0,Yola,27.48,0.2,0.31
2007-12-23,31.3,17.8,0.0,Yola,26.77,0.19,0.31
2007-12-24,31.8,17.8,0.0,Yola,25.51,0.19,0.31
2007-12-25,32.8,18.6,0.0,Yola,25.98,0.19,0.31
2007-12-26,34.6,20.1,0.0,Yola,31.33,0.19,0.3
2007-12-27,35.5,18.5,0.0,Yola,31.62,0.2,0.29
2007-12-28,35.8,20.0,0.0,Yola,28.1,0.2,0.29
2007-12-29,36.0,20.8,0.0,Yola,23.15,0.19,0.28
2007-12-30,36.3,19.2,0.0,Yola,27.49,0.18,0.27
2007-12-31,36.4,21.2,0.0,Yola,39.11,0.16,0.27
2008-01-01,36.8,21.9,0.0,Yola,30.14,0.16,0.27
2008-01-02,35.7,21.9,0.0,Yola,27.69,0.17,0.26
2008-01-03,33.3,22.0,0.0,Yola,25.96,0.19,0.25
2008-01-04,32.9,19.9,0.0,Yola,25.8,0.19,0.25
2008-01-05,35.1,20.7,0.0,Yola,28.7,0.15,0.24
2008-01-06,36.2,20.8,0.0,Yola,36.74,0.17,0.24
2008-01-07,36.6,20.8,0.0,Yola,46.08,0.17,0.24
2008-01-08,35.7,21.5,0.0,Yola,57.36,0.17,0.25
2008-01-09,35.2,23.1,0.0,Yola,38.59,0.19,0.25
2008-01-10,34.8,22.4,0.0,Yola,26.71,0.18,0.24
2008-01-11,34.5,21.3,0.0,Yola,24.4,0.17,0.23
2008-01-12,34.5,20.5,0.0,Yola,26.82,0.17,0.22
2008-01-13,34.9,21.9,0.0,Yola,25.97,0.2,0.22
2008-01-14,34.4,20.1,0.0,Yola,26.04,0.21,0.21
2008-01-15,34.0,21.7,0.0,Yola,24.67,0.19,0.21
2008-01-16,33.8,20.4,0.0,Yola,23.4,0.2,0.2
2008-01-17,34.2,20.3,0.0,Yola,21.37,0.21,0.2
2008-01-18,32.5,20.0,0.0,Yola,19.03,0.18,0.19
2008-01-19,32.4,18.3,0.0,Yola,19.25,0.2,0.19
2008-01-20,31.7,17.4,0.0,Yola,17.57,0.19,0.18
2008-01-21,29.5,16.5,0.0,Yola,19.79,0.17,0.18
2008-01-22,29.6,16.0,0.0,Yola,17.58,0.17,0.18
2008-01-23,30.0,15.9,0.0,Yola,18.58,0.21,0.18
2008-01-24,30.8,18.7,0.0,Yola,20.79,0.14,0.18
2008-01-25,30.6,16.9,0.0,Yola,21.62,0.18,0.17
2008-01-26,29.1,14.7,0.0,Yola,18.76,0.2,0.17
2008-01-27,30.4,16.0,0.0,Yola,17.35,0.17,0.17
2008-01-28,30.3,16.0,0.0,Yola,19.17,0.15,0.17
2008-01-29,30.9,17.0,0.0,Yola,20.12,0.16,0.17
2008-01-30,32.0,18.2,0.0,Yola,20.94,0.2,0.16
2008-01-31,32.7,18.1,0.0,Yola,21.72,0.19,0.16
2008-02-01,33.4,17.8,0.0,Yola,20.53,0.2,0.16
2008-02-02,33.8,18.7,0.0,Yola,17.3,0.2,0.16
