time,temperature_2m_max,temperature_2m_min,precipitation_sum,city,relative_humidity_2m,cloud_cover_proxy,soil_moisture_0_to_10cm
2007-03-26,40.3,22.8,0.0,Potiskum,10.59,0.29,0.06
2007-03-27,40.1,24.2,0.0,Potiskum,14.72,0.26,0.06
2007-03-28,40.4,24.0,0.0,Potiskum,11.24,0.25,0.06
2007-03-29,41.2,23.9,0.0,Potiskum,14.48,0.26,0.06
2007-03-30,41.7,25.6,0.0,Potiskum,21.56,0.28,0.06
2007-03-31,41.5,26.2,0.0,Potiskum,16.51,0.26,0.06
2007-04-01,42.5,24.5,0.0,Potiskum,11.12,0.22,0.06
2007-04-02,41.6,21.7,0.0,Potiskum,14.23,0.25,0.06
2007-04-03,41.6,23.9,0.0,Potiskum,15.04,0.22,0.06
2007-04-04,41.1,21.9,0.0,Potiskum,28.85,0.24,0.06
2007-04-05,40.1,27.1,0.0,Potiskum,40.56,0.25,0.06
2007-04-06,40.4,27.3,0.0,Potiskum,37.69,0.24,0.08
2007-04-07,40.3,27.1,0.0,Potiskum,34.26,0.22,0.11
2007-04-08,40.5,26.0,0.0,Potiskum,26.2,0.22,0.12
2007-04-09,41.4,25.2,0.0,Potiskum,17.05,0.22,0.12
2007-04-10,41.0,22.1,0.0,Potiskum,32.27,0.24,0.12
2007-04-11,39.8,20.9,0.0,Potiskum,23.56,0.23,0.11
2007-04-12,38.1,23.2,0.0,Potiskum,8.78,0.25,0.11
2007-04-13,37.6,22.0,0.0,Potiskum,8.45,0.24,0.1
2007-04-14,37.8,22.3,0.0,Potiskum,8.03,0.21,0.1
2007-04-15,38.5,21.8,0.0,Potiskum,10.88,0.23,0.1
2007-04-16,39.1,21.6,0.0,Potiskum,18.28,0.25,0.1
2007-04-17,38.7,21.5,0.0,Potiskum,39.96,0.26,0.09
2007-04-18,39.0,25.9,0.0,Potiskum,39.06,0.26,0.09
2007-04-19,40.2,26.0,0.0,Potiskum,30.29,0.28,0.09
2007-04-20,40.9,20.8,0.0,Potiskum,14.81,0.28,0.09
2007-04-21,39.9,25.1,0.0,Potiskum,33.7,0.29,0.1
2007-04-22,39.2,26.9,0.0,Potiskum,39.11,0.24,0.1
2007-04-23,40.8,25.3,0.0,Potiskum,37.31,0.28,0.11
2007-04-24,38.9,24.3,0.0,Potiskum,39.79,0.28,0.11
2007-04-25,38.9,26.5,0.0,Potiskum,40.36,0.23,0.17
2007-04-26,38.1,27.7,0.1,Potiskum,59.35,0.26,0.27
2007-04-27,34.0,25.6,0.0,Potiskum,49.55,0.27,0.3
2007-04-28,37.6,24.5,1.4,Potiskum,45.06,0.26,0.3
2007-04-29,37.3,26.3,0.0,Potiskum,44.69,0.26,0.3
2007-04-30,38.8,26.2,0.0,Potiskum,46.87,0.25,0.29
2007-05-01,38.8,27.0,0.0,Potiskum,55.19,0.28,0.38
2007-05-02,39.3,26.3,0.0,Potiskum,55.92,0.24,0.38
2007-05-03,36.5,27.9,0.4,Potiskum,51.21,0.25,0.35
2007-05-04,36.7,26.5,1.4,Potiskum,67.33,0.26,0.41
2007-05-05,38.4,25.6,0.0,Potiskum,58.83,0.25,0.37
2007-05-06,38.6,26.5,0.1,Potiskum,59.89,0.24,0.35
2007-05-07,36.2,26.6,1.0,Potiskum,60.86,0.26,0.41
2007-05-08,37.1,25.6,0.0,Potiskum,57.08,0.24,0.4
2007-05-09,38.6,25.6,0.0,Potiskum,46.39,0.24,0.34
2007-05-10,39.8,25.5,0.0,Potiskum,31.33,0.27,0.3
2007-05-11,39.5,25.5,0.0,Potiskum,24.59,0.29,0.27
2007-05-12,38.5,24.4,0.0,Potiskum,48.91,0.29,0.26
2007-05-13,38.3,27.4,0.0,Potiskum,54.02,0.29,0.31
2007-05-14,37.6,26.0,0.0,Potiskum,61.56,0.21,0.37
2007-05-15,36.4,27.1,0.1,Potiskum,56.72,0.26,0.37
2007-05-16,37.9,24.7,0.0,Potiskum,50.95,0.19,0.34
2007-05-17,38.9,25.1,0.0,Potiskum,41.73,0.2,0.3
2007-05-18,39.3,24.2,0.0,Potiskum,45.03,0.24,0.27
2007-05-19,39.4,25.1,0.0,Potiskum,46.8,0.25,0.25
2007-05-20,39.9,25.6,0.0,Potiskum,45.64,0.25,0.24
2007-05-21,39.3,26.3,0.0,Potiskum,44.21,0.27,0.23
2007-05-22,40.0,26.6,0.0,Potiskum,37.42,0.24,0.21
2007-05-23,40.5,26.0,0.0,Potiskum,38.78,0.28,0.21
2007-05-24,38.7,25.4,0.0,Potiskum,47.74,0.22,0.2
2007-05-25,38.8,26.7,0.0,Potiskum,43.94,0.22,0.19
2007-05-26,39.5,26.6,0.0,Potiskum,33.49,0.22,0.19
2007-05-27,39.8,26.2,0.0,Potiskum,27.81,0.24,0.18
2007-05-28,38.9,24.8,0.0,Potiskum,46.66,0.24,0.17
